hit,error_cells,peak,logloss,covered95,credible95,entropy,ece,error_m,seed,user,scenario,condition,method,param,attack,side,prior_hit,legitimate,opportunities,complete,reports,utility,raw_completion,coverage,reward,latency_slots,gate_us_p50,gate_us_p95,cap_violations,attacker_local_cap_violations,attacker_absolute_cap_violations,robust_model_count,alpha_true,alpha_model,move_model
0.013671875,3.4834641235976402,0.035520764202272966,3.9024861262302437,0.9791666666666666,42.5,5.395724757159009,0.02184888920227297,3483.46412359764,3014,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,35,1,1,9,1.0,0.02857142857142857,1.0,1,1.0,51.486000000000004,75.23195,0,0,0,0,0.6480000000000001,0.648,0.3
0.015928819444444447,2.338947989905076,0.036895245632351636,3.486312061953392,1.0,44.229166666666664,5.4909265215046075,0.02096642618790719,2338.9479899050766,3015,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,41,5,2,4,0.4,0.04878048780487805,0.5,2,1.0,50.10850000000001,75.32714999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.040234374999999996,3.742005186758164,0.03891922460859878,3.4507475142717485,1.0,44.416666666666664,5.469752574914039,0.0013151503914012226,3742.005186758164,3015,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,38,4,1,5,0.25,0.02631578947368421,0.3333333333333333,1,1.0,50.429,57.166650000000004,0,0,0,0,0.6480000000000001,0.648,0.3
0.08450520833333335,3.4346705268042848,0.040963192991066245,3.538552083027177,1.0,48.979166666666664,5.609535964625279,0.04354201534226709,3434.6705268042856,3015,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,40,3,0,2,0.0,0.0,0.0,0,1.0,50.66,72.1122,0,0,0,0,0.6480000000000001,0.648,0.3
0.23001302083333333,4.096726634430829,0.04049297741719108,3.988683278225609,0.9583333333333334,46.145833333333336,5.514115788588151,0.18952004341614226,4096.726634430829,3015,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,33,2,0,4,0.0,0.0,0.0,0,1.0,50.9805,69.17389999999997,0,0,0,0,0.6480000000000001,0.648,0.3
0.0,3.5921622834626414,0.04359147777696656,3.705944116483598,0.9791666666666666,44.729166666666664,5.440713198772794,0.04359147777696656,3592.1622834626446,3016,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,33,2,1,6,0.5,0.030303030303030304,0.5,1,1.0,51.1505,58.52815,0,0,0,0,0.6480000000000001,0.648,0.3
0.026584201388888885,2.934505301113522,0.03915403712656742,3.5241100121182,1.0,35.5,5.193694468535301,0.01256983573767853,2934.505301113523,3016,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,38,3,0,4,0.0,0.0,0.0,0,1.0,50.489,62.01254999999998,0,0,0,0,0.6480000000000001,0.648,0.3
0.06812065972222221,2.5140314729421505,0.035606520404088494,3.5294983070642894,1.0,51.729166666666664,5.606335503266052,0.032514139318133725,2514.031472942151,3016,2,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,41,2,0,1,0.0,0.0,0.0,0,1.0,50.079,55.158,0,0,0,0,0.6480000000000001,0.648,0.3
0.017990451388888887,3.03887718800131,0.036077209016684916,3.820065658633514,0.9791666666666666,46.1875,5.46779573905006,0.01808675762779603,3038.8771880013105,3016,3,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,38,3,1,2,0.3333333333333333,0.02631578947368421,0.3333333333333333,1,1.0,50.289500000000004,63.7875,0,0,0,0,0.6480000000000001,0.648,0.3
0.0003255208333333333,2.6695080277578676,0.03818489943614967,3.871198197542532,0.9791666666666666,44.729166666666664,5.483069430579758,0.03785937860281634,2669.508027757869,3017,0,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,40,5,3,8,0.6,0.075,0.5,3,1.0,50.489,77.51304999999999,0,0,0,0,0.6480000000000001,0.648,0.3
0.016145833333333335,2.6535636335064137,0.040414657473681864,3.651282355039557,0.9791666666666666,38.6875,5.30267248144193,0.024268824140348533,2653.563633506413,3017,1,walk,robust_nominal_bsp_0.05,bsp,0.05,adaptive,8,0.015625,33,3,1,11,0.3333333333333333,0.030303030303030304,0.3333333333333333,1,1.0,50.875,72.70975,0,0,0,0,0.6480000000000001,0.648,0.3
